x, y, th, stamp, 
-0.7258265827566541, -9.115315428590998, 0.5287091520544067, 75888000000, 
-0.720514953692083, -9.112178143918468, 0.5389074974855012, 75922000000, 
-0.7152356034275439, -9.108986524927307, 0.549105308407639, 75956000000, 
-0.7099601645084177, -9.105723595545127, 0.5593027173103065, 75990000000, 
-0.7047182660327269, -9.102406781641568, 0.5695001472166945, 76024000000, 
-0.699510414095022, -9.099037027469281, 0.5796975997351027, 76058000000, 
-0.6943089132067048, -9.095595356858151, 0.5898946568372099, 76092000000, 
-0.6891427584603855, -9.09210076712424, 0.6000923738185684, 76126000000, 
-0.6840124183507249, -9.088553959964589, 0.6102894444367831, 76160000000, 
-0.6788908419085052, -9.084935137621288, 0.6204868241333953, 76194000000, 
-0.6738063754240309, -9.081264434579285, 0.6306847832441609, 76228000000, 
-0.6687322895224245, -9.077521844976406, 0.6408820437838519, 76262000000, 
-0.6636966475024006, -9.073727478397306, 0.6510799921611512, 76296000000, 
-0.6586729717687172, -9.069861619071201, 0.6612778752655597, 76330000000, 
-0.6536890217142797, -9.065944377735214, 0.6714755421550245, 76364000000, 
-0.6487452669530775, -9.061976560033125, 0.6816737941371851, 76398000000, 
-0.6438159265771376, -9.057937127933107, 0.6918712936358268, 76432000000, 
-0.6389280716330453, -9.05384736117578, 0.7020690973411561, 76466000000, 
-0.6340562823464956, -9.049686230336716, 0.7122661871940406, 76500000000, 
-0.6292272616532013, -9.045475276721136, 0.7224640068292615, 76534000000, 
-0.6244413526061632, -9.041215545757938, 0.7326612661070484, 76568000000, 
-0.6196740028249123, -9.03688441374397, 0.7428596698236379, 76602000000, 
-0.614951044933141, -9.032504811061555, 0.7530563093338702, 76636000000, 
-0.6102730469035633, -9.028077091316135, 0.7632536731766669, 76670000000, 
-0.6056158685092898, -9.023578679027136, 0.7734515057823962, 76704000000, 
-0.6010048935707117, -9.019032674990257, 0.7836489970030275, 76738000000, 
-0.596416567341123, -9.014415850774085, 0.7938469652551284, 76772000000, 
-0.5918754937975613, -9.00975254716673, 0.8040438233327348, 76806000000, 
-0.5873822210102096, -9.005043154441111, 0.8142420944404754, 76840000000, 
-0.5829141672876856, -9.000263145026782, 0.8244401394766719, 76874000000, 
-0.5784949028983095, -8.995438121508377, 0.8346384385848735, 76908000000, 
-0.5741025324943276, -8.990542723373007, 0.8448359410571772, 76942000000, 
-0.5697602039801438, -8.985602936975285, 0.8550338072600749, 76976000000, 
-0.5654684890580416, -8.980619060971723, 0.8652313006415336, 77010000000, 
-0.5612060184091984, -8.975565539484254, 0.875429339539002, 77044000000, 
-0.5569950775732498, -8.970469151540815, 0.8856268816873031, 77078000000, 
-0.552815121421765, -8.965303397677022, 0.895824332100611, 77112000000, 
-0.548688000881483, -8.960095309258834, 0.9060226213812439, 77146000000, 
-0.544614119573358, -8.954845515401024, 0.9162200707804373, 77180000000, 
-0.5405735811415038, -8.94952717736113, 0.926418019334733, 77214000000, 
-0.5365872851737848, -8.944168177847459, 0.9366161927851058, 77248000000, 
-0.5326360178135242, -8.938741113284213, 0.9468137036607862, 77282000000, 
-0.5287403029121239, -8.933273954862084, 0.9570118719163195, 77316000000, 
-0.5248809556013908, -8.927739759216914, 0.9672093921979849, 77350000000, 
-0.5210783916732284, -8.922166190290413, 0.9774069666606997, 77384000000, 
-0.5173327412336611, -8.916554290537691, 0.9876049393754199, 77418000000, 
-0.5136259921739244, -8.910876001106715, 0.997802116890594, 77452000000, 
-0.5099774309453733, -8.905160000484374, 1.0079999584989463, 77486000000, 
-0.5063691202354873, -8.899378626549655, 1.0181976627238112, 77520000000, 
-0.5028201553973703, -8.89356043929777, 1.0283949326935962, 77554000000, 
-0.499330639556699, -8.887706459665514, 1.0385927153889676, 77588000000, 
-0.495883804491706, -8.881788003820313, 1.0487919331235183, 77622000000, 
-0.4924976493947248, -8.875834466553066, 1.0589897798916745, 77656000000, 
-0.4891559363306162, -8.869816977750622, 1.069187955391641, 77690000000, 
-0.4858755512058394, -8.863765936786502, 1.0793860723545394, 77724000000, 
-0.48265726064903564, -8.857681498225132, 1.0895843854220923, 77758000000, 
-0.47948548790695594, -8.851534523302554, 1.0997827675086427, 77792000000, 
-0.4763765949697693, -8.84535543801414, 1.1099801182084381, 77826000000, 
-0.47331606249249697, -8.839114319178709, 1.120178165169753, 77860000000, 
-0.4703190089400731, -8.832842596318217, 1.130375792782157, 77894000000, 
-0.467386285449555, -8.826540371512477, 1.1405729637484288, 77928000000, 
-0.46450390485259085, -8.820177673636662, 1.1507709132157908, 77962000000, 
-0.4616864247674502, -8.813785981052122, 1.1609680885245757, 77996000000, 
-0.4589210834228458, -8.80733447836848, 1.1711658453458313, 78030000000, 
-0.4562213850871109, -8.800855327380884, 1.181363999424436, 78064000000, 
-0.45358811427639883, -8.794348774151272, 1.1915617179709774, 78098000000, 
-0.45100896317130185, -8.787784060528297, 1.2017604438693814, 78132000000, 
-0.4484966553779079, -8.781193568731087, 1.2119585906855666, 78166000000, 
-0.44604019126827293, -8.774545731629056, 1.222156909720107, 78200000000, 
