x, y, th, stamp, 
-0.6416519691646781, -0.5163459259583096, -0.01276138386194017, 36788000000, 
-0.6326087483952714, -0.5164613815463317, -0.012761385845296465, 36822000000, 
-0.6234975069891159, -0.5165777009139377, -0.012761336950824497, 36856000000, 
-0.6143862489025713, -0.5166940316052806, -0.012761334394798004, 36890000000, 
-0.605274958003273, -0.5168103552724985, -0.0127613655440612, 36924000000, 
-0.5960956808274389, -0.5169275480151644, -0.012761290403264026, 36958000000, 
-0.5869164769167349, -0.5170447410750242, -0.012761285588179367, 36992000000, 
-0.5776692585229107, -0.5171628017931871, -0.01276126499633674, 37026000000, 
-0.5684220575964817, -0.5172808596925701, -0.012761258471398359, 37060000000, 
-0.5591068482654855, -0.5173997844075505, -0.012761210643235037, 37094000000, 
-0.5497916924234764, -0.5175187147548395, -0.012761216049374776, 37128000000, 
-0.5404085087282474, -0.5176385039304758, -0.012761175404929815, 37162000000, 
-0.5310253500139123, -0.5177583038879326, -0.012761164089891575, 37196000000, 
-0.5215741454865578, -0.5178789632683057, -0.012761126693964696, 37230000000, 
-0.5121229829909468, -0.517999628662157, -0.012761130588681897, 37264000000, 
-0.5026037246800023, -0.5181211583943461, -0.012761083575807542, 37298000000, 
-0.4930845599384357, -0.5182426890877231, -0.012761086018033206, 37332000000, 
-0.48349731633989523, -0.5183650847215052, -0.012761050504626073, 37366000000, 
-0.47391012295867657, -0.5184874865095637, -0.012761049000248912, 37400000000, 
-0.464254864719873, -0.5186107497392767, -0.01276100545106372, 37434000000, 
-0.45459967037607146, -0.5187340191844445, -0.012761007814064093, 37468000000, 
-0.44487647785635087, -0.5188581490167458, -0.012760972639774862, 37502000000, 
-0.43515317294800343, -0.5189822884463793, -0.012760963647768915, 37536000000, 
-0.4254299831514107, -0.5191064214658753, -0.012760990192860503, 37570000000, 
-0.41563877620575934, -0.519231418275069, -0.012760923456265906, 37604000000, 
-0.4058475490560259, -0.5193564256451008, -0.012760913198232615, 37638000000, 
-0.39598841747927405, -0.5194822911336328, -0.0127608910380029, 37672000000, 
-0.38612922410978573, -0.5196081631296133, -0.012760893150961515, 37706000000, 
-0.37620208506601627, -0.5197348948362135, -0.012760842776799125, 37740000000, 
-0.36627488036262257, -0.519861637048789, -0.012760841934222314, 37774000000, 
-0.3562798524855403, -0.5199892371948084, -0.012760807924893754, 37808000000, 
-0.3462845949024989, -0.5201168451162517, -0.012760800849407583, 37842000000, 
-0.3362894945271516, -0.5202444466444173, -0.012760824028717971, 37876000000, 
-0.32622632628860093, -0.5203729206114766, -0.0127607508247228, 37910000000, 
-0.31616320050577346, -0.5205013905269742, -0.012760751342365305, 37944000000, 
-0.3060320066305133, -0.520630732062586, -0.01276072395740888, 37978000000, 
-0.2959008653867365, -0.5207600687004523, -0.012760727286648649, 38012000000, 
-0.2857695865294794, -0.5208894124272324, -0.01276074070995415, 38046000000, 
-0.27557048781549115, -0.5210196172699998, -0.012760678588043348, 38080000000, 
-0.26537121036967176, -0.5211498255151203, -0.012760675360840978, 38114000000, 
-0.25510414612726806, -0.5212809014389251, -0.01276064341095082, 38148000000, 
-0.24483690167068062, -0.5214119748053072, -0.012760646707014139, 38182000000, 
-0.23450182230962877, -0.5215439196300868, -0.01276059267552027, 38216000000, 
-0.22416666191038395, -0.5216758607515662, -0.012760597683333827, 38250000000, 
-0.21383144297215823, -0.5218078072335189, -0.012760629569490917, 38284000000, 
-0.20342841048636467, -0.5219406140756161, -0.012760552551577108, 38318000000, 
-0.19302519888453168, -0.5220734241555559, -0.012760541919781545, 38352000000, 
-0.18255420164827896, -0.5222071023023527, -0.012760521902925873, 38386000000, 
-0.17208303001045872, -0.5223407787250091, -0.01276052772787034, 38420000000, 
-0.16161181482627276, -0.5224744609747589, -0.012760540288828878, 38454000000, 
-0.1510728141807108, -0.5226090033257141, -0.012760468696259564, 38488000000, 
-0.14053362393245938, -0.5227435464736231, -0.012760468327771675, 38522000000, 
-0.12992658506592036, -0.5228789622086258, -0.012760438535291827, 38556000000, 
-0.1193194599348993, -0.5230143737411292, -0.012760441058852262, 38590000000, 
-0.10871224431735352, -0.523149789340081, -0.012760457466794632, 38624000000, 
-0.0980372523065953, -0.5232860685131304, -0.012760384717210853, 38658000000, 
-0.08736207503654769, -0.5234223472431786, -0.012760386124401375, 38692000000, 
-0.07661899918600698, -0.5235594980742639, -0.01276035910015149, 38726000000, 
-0.06587586275228438, -0.5236966443921826, -0.01276035654981444, 38760000000, 
-0.0551327567259307, -0.5238337924668893, -0.012760373088374185, 38794000000, 
-0.04432173664019302, -0.5239718081621596, -0.012760297366560982, 38828000000, 
-0.033510517539734004, -0.5241098271247174, -0.01276030176427068, 38862000000, 
-0.022699427197963248, -0.5242478412514194, -0.01276034979129342, 38896000000, 
-0.011820286739841547, -0.5243867253402322, -0.01276026719426291, 38930000000, 
-0.0009412046104585047, -0.5245256095228997, -0.012760256144356389, 38964000000, 
0.01000588365488693, -0.5246653562603041, -0.012760242210774413, 38998000000, 
0.02095305006476223, -0.5248051127340081, -0.012760236899453709, 39032000000, 
0.03190017805122016, -0.5249448633877919, -0.012760250613373839, 39066000000, 
0.04291529940126562, -0.525085483910194, -0.012760184022976689, 39100000000, 
